county,GEOID,year,renting_hh,filings_observed,ind_filings_court_issued_lt,hh_threat_observed,filing_rate,threat_rate,NAME,asian_hhs,asian_owner,asian_renter,black_hhs,black_owner,black_renter,latino_hhs,latino_owner,latino_renter,med_hh_inc,med_hh_inc_own,med_hh_inc_rent,nhw_hhs,nhw_owner,nhw_renter,owner_hhs,renter_hhs,total_hhs,total_pop,u_own,u_rent,cb_owner,p_cb_owner,cb_renter,p_cb_renter,prent,pown,prent_blk,prent_his,prent_nhw,prent_asian
San Francisco County,06075,2017,241895,3037,0,,1.255503420905765,,"San Francisco County, California",106459,50974,55485,18694,4285,14409,42347,10848,31499,96265,128916,76386,179512,64802,114710,133812,224960,358772,864263,133812,224960,42373,0.3166606881296147,91274,0.4159803845610453,0.627027750214621,0.372972249785379,0.7707820691130844,0.7438307318109901,0.6390102054458755,0.5211865600841639
San Francisco County,06075,2018,244713,2924,0,,1.1948690915480584,,"San Francisco County, California",108383,52854,55529,18041,4193,13848,42414,10345,32069,104552,136388,84582,178446,64600,113846,135275,224398,359673,870044,135275,224398,41148,0.3041803733136204,86820,0.39634605639782516,0.6238944819321995,0.37610551806780046,0.7675849454021396,0.7560946857169802,0.6379857211705502,0.5123404962032791
San Joaquin County,06077,2010,87737,4791,0,,5.460638043242874,,"San Joaquin County, California",26416,17074,9342,16953,7689,9264,62957,32905,30052,54341,71997,33830,101204,70677,30527,131357,81548,212905,673613,131357,81548,58278,0.4436611676576048,45360,0.5860237975272277,0.38302529297104343,0.6169747070289566,0.5464519554061228,0.47734167765300123,0.30163827516698943,0.35364930345245305
San Joaquin County,06077,2011,88885,4471,0,,5.030095066659166,,"San Joaquin County, California",25966,16507,9459,16973,7421,9552,63985,31910,32075,53764,72032,34892,100425,70389,30036,129293,83609,212902,680277,129293,83609,56315,0.43556108992752895,46700,0.5858076493684066,0.3927112004584269,0.6072887995415731,0.5627761739232899,0.5012893646948503,0.29908887229275577,0.3642840637757067
San Joaquin County,06077,2012,90032,3986,0,,4.427314732539542,,"San Joaquin County, California",26169,15815,10354,16613,7005,9608,64769,30896,33873,53895,72615,34266,99635,69130,30505,126268,87364,213632,687036,126268,87364,51596,0.4086229290081414,49296,0.5918526611518652,0.40894622528460156,0.5910537747153984,0.5783422620839102,0.5229816733313777,0.30616751141667087,0.39565898582292025
San Joaquin County,06077,2013,91180,3799,0,,4.16648387804343,,"San Joaquin County, California",26041,16008,10033,16294,6907,9387,66676,30584,36092,53380,72130,34964,99662,68686,30976,125680,89883,215563,693177,125680,89883,48340,0.38462762571610437,50380,0.5875287175360646,0.4169685892291349,0.5830314107708652,0.5761016325027618,0.5413042174095627,0.3108105396239289,0.3852770630928152
San Joaquin County,06077,2014,92327,3781,0,,4.095226748405125,,"San Joaquin County, California",26393,15773,10620,16568,6351,10217,68794,30898,37896,53253,72237,35267,98667,66889,31778,123584,93759,217343,701050,123584,93759,44172,0.35742490937338167,52356,0.5869901562885396,0.43138725424789387,0.5686127457521061,0.6166706904876871,0.5508619937785272,0.32207323623906675,0.402379418785284
San Joaquin County,06077,2015,93475,3527,0,,3.7732013907461885,,"San Joaquin County, California",27108,16395,10713,16561,5876,10685,69887,31172,38715,53274,72047,34866,98558,67077,31481,124087,94986,219073,708554,124087,94986,41391,0.3335643540419222,52745,0.5837206728640991,0.4335815002305168,0.5664184997694832,0.6451905078195761,0.5539656874669109,0.31941597840865277,0.39519698981850376
San Joaquin County,06077,2016,94622,3563,0,,3.765509078227051,,"San Joaquin County, California",27844,16889,10955,17021,5728,11293,70652,31076,39576,55045,75156,35777,98722,65776,32946,123450,98257,221707,714860,123450,98257,38204,0.309469420818145,53919,0.5759346293527025,0.44318402215536723,0.5568159778446328,0.6634745314611362,0.5601539942252165,0.33372500557119994,0.3934420341904899
San Joaquin County,06077,2017,95770,3201,0,,3.3423827921060876,,"San Joaquin County, California",28761,17792,10969,17477,5676,11801,73032,32204,40828,57813,78774,37907,97184,65186,31998,124734,99074,223808,724153,124734,99074,37411,0.2999262430452002,53840,0.5694221169303664,0.4426740777809551,0.5573259222190449,0.6752303026835269,0.5590426114579911,0.32925172867961805,0.38138451375126037
San Luis Obispo County,06079,2010,41096,869,0,,2.1145610278372593,,"San Luis Obispo County, California",2821,1610,1211,1065,413,652,13791,5864,7927,57365,75372,35715,82453,53935,28518,62880,39554,102434,265577,62880,39554,26368,0.4193384223918575,22418,0.6013412017167382,0.38614132026475584,0.6138586797352441,0.612206572769953,0.5747951562613298,0.3458697682315986,0.4292803970223325
San Luis Obispo County,06079,2011,41568,703,0,,1.6912047729022324,,"San Luis Obispo County, California",2875,1495,1380,1014,465,549,14395,5603,8792,58630,77856,36573,81236,52923,28313,61628,40365,101993,267871,61628,40365,25227,0.4093431557084442,23097,0.6068097627617371,0.3957624542860785,0.6042375457139215,0.5414201183431953,0.610767627648489,0.3485277463193658,0.48
San Luis Obispo County,06079,2012,42040,679,0,,1.6151284490960989,,"San Luis Obispo County, California",2994,1511,1483,1256,432,824,14641,5616,9025,59628,78992,38616,80583,52183,28400,60728,40980,101708,270121,60728,40980,24486,0.4032077460150178,23150,0.5966341073683668,0.40291815786368823,0.5970818421363118,0.6560509554140127,0.6164196434669763,0.3524316543191492,0.4953239812959252
San Luis Obispo County,06079,2013,42512,608,0,,1.4301844185171246,,"San Luis Obispo County, California",2893,1426,1467,1298,420,878,15332,5367,9965,58697,78521,38843,80438,51557,28881,59648,42506,102154,272094,59648,42506,23256,0.389887339055794,23955,0.5963702449711213,0.41609726491375765,0.5839027350862424,0.6764252696456087,0.6499478215497,0.35904671921231257,0.5070860698237124
San Luis Obispo County,06079,2014,42984,550,0,,1.2795458775358273,,"San Luis Obispo County, California",3039,1503,1536,1421,495,926,15559,5408,10151,59454,79685,40006,80189,51082,29107,59381,42969,102350,274184,59381,42969,22324,0.3759451676462168,23963,0.5908328813057843,0.4198241328773815,0.5801758671226185,0.6516537649542575,0.652419821325278,0.36297995984486653,0.5054294175715696
San Luis Obispo County,06079,2015,43456,455,0,,1.0470360824742266,,"San Luis Obispo County, California",2791,1432,1359,1381,404,977,16202,5533,10669,60691,81221,40440,80943,51498,29445,59714,43862,103576,276517,59714,43862,21373,0.35792276518069466,24416,0.5857543842813617,0.42347648103807833,0.5765235189619217,0.7074583635047067,0.6584989507468214,0.36377450798710204,0.4869222500895736
San Luis Obispo County,06079,2016,43928,502,0,,1.1427790930613733,,"San Luis Obispo County, California",2683,1445,1238,1483,417,1066,15858,5777,10081,64014,83250,42760,82143,53179,28964,61624,42780,104404,278680,61624,42780,21198,0.3439893547968324,22948,0.5596663658756676,0.4097544155396345,0.5902455844603655,0.7188132164531356,0.6357043763400176,0.3526046041659058,0.4614237793514722
San Luis Obispo County,06079,2017,44400,500,0,,1.1261261261261262,,"San Luis Obispo County, California",2536,1393,1143,1297,383,914,16449,6256,10193,67175,86095,45231,82444,54022,28422,63052,41992,105044,280119,63052,41992,20835,0.3304415403159297,22333,0.5537290488941783,0.39975629260119566,0.6002437073988043,0.7047031611410949,0.6196729284454983,0.3447430983455436,0.4507097791798107
San Mateo County,06081,2010,104727,2122,0,,2.026220554393805,,"San Mateo County, California",56936,36446,20490,8163,3111,5052,45416,19351,26065,85648,108338,60691,138141,93881,44260,156149,99609,255758,704327,156149,99609,66058,0.42304465606568087,46063,0.47551848372544364,0.38946582316095685,0.6105341768390432,0.6188901139287026,0.5739166813457812,0.32039727524775413,0.35987775748208517
San Mateo County,06081,2011,106050,1981,0,,1.867986798679868,,"San Mateo County, California",58198,36771,21427,7894,2943,4951,46395,19069,27326,87633,112048,62078,136839,91903,44936,154127,102296,256423,711622,154127,102296,63710,0.41336041057050354,48609,0.48900938603462674,0.3989345729517243,0.6010654270482757,0.6271852039523689,0.5889858820993642,0.3283859133726496,0.36817416406062065
San Mateo County,06081,2012,107374,1872,0,,1.7434388213161474,,"San Mateo County, California",58724,37128,21596,7799,2837,4962,47332,18501,28831,87751,114232,61557,136419,91726,44693,153656,103713,257369,721183,153656,103713,62006,0.40353777268704116,50696,0.5034259498321781,0.4029739401404209,0.597026059859579,0.6362354147967688,0.6091227921913294,0.3276156547108541,0.367754240174375
San Mateo County,06081,2013,108697,1590,0,,1.4627818615049173,,"San Mateo County, California",59634,38142,21492,7751,2705,5046,47535,17876,29659,88202,115524,62553,135479,91143,44336,153318,104623,257941,729543,153318,104623,59622,0.3888780182366063,51966,0.5108127236267841,0.405608259253085,0.594391740746915,0.651012772545478,0.6239402545492795,0.3272536703105278,0.36039843042559616
San Mateo County,06081,2014,110020,1562,0,,1.4197418651154334,,"San Mateo County, California",61165,38849,22316,7489,2782,4707,47987,17744,30243,91421,117700,64445,134076,90392,43684,153322,105361,258683,739837,153322,105361,56425,0.36801633164190395,52271,0.510439045349791,0.40729773506569816,0.5927022649343018,0.6285218320202964,0.6302331881551253,0.32581520928428653,0.36484917845172893
San Mateo County,06081,2015,111344,1396,0,,1.2537720936916223,,"San Mateo County, California",63157,40514,22643,7180,2525,4655,48206,17754,30452,93623,121213,65076,133057,89096,43961,153422,106289,259711,748731,153422,106289,53601,0.3493697122968023,53241,0.5156513317191284,0.40925875299852527,0.5907412470014747,0.6483286908077994,0.6317055968136747,0.33039223791307487,0.3585192456893139
San Mateo County,06081,2016,112667,1204,0,,1.0686358916097882,,"San Mateo County, California",65138,41707,23431,6985,2435,4550,48375,17474,30901,98546,124793,70838,132238,89085,43153,154344,106666,261010,754748,154344,106666,51833,0.3358277613642254,52512,0.5067796446597632,0.4086663346231945,0.5913336653768055,0.651395848246242,0.638780361757106,0.326328286876692,0.3597132242316313
San Mateo County,06081,2017,113990,1175,0,,1.0307921747521713,,"San Mateo County, California",67524,43513,24011,6796,2556,4240,47760,17904,29856,105667,133093,77128,131148,88687,42461,156400,105396,261796,763450,156400,105396,49779,0.31828005115089514,51288,0.5010159424820256,0.40258827483995174,0.5974117251600483,0.6238964096527368,0.6251256281407035,0.3237639918260286,0.35559208577690893
Santa Barbara County,06083,2010,67277,1258,0,,1.8698812372727678,,"Santa Barbara County, California",6625,3005,3620,2491,918,1573,41125,16213,24912,60078,79713,42361,89074,55580,33494,76757,65036,141793,416051,76757,65036,31693,0.41290045207603215,36266,0.5852280979199277,0.45866862256952035,0.5413313774304797,0.6314733038940185,0.6057629179331308,0.3760244291263444,0.5464150943396227
Santa Barbara County,06083,2011,67864,1261,0,,1.858128020747377,,"Santa Barbara County, California",6592,3147,3445,2345,869,1476,42069,16031,26038,61896,83518,43568,88021,54839,33182,75889,65746,141635,419793,75889,65746,30879,0.4068969152314565,36730,0.5845561320304293,0.46419317259152043,0.5358068274084795,0.6294243070362473,0.6189355582495424,0.3769782211063269,0.5226031553398058
Santa Barbara County,06083,2012,68450,1212,0,,1.77063550036523,,"Santa Barbara County, California",6167,3079,3088,2460,892,1568,43119,16254,26865,62723,83393,44190,86859,53780,33079,75214,66033,141247,423594,75214,66033,29719,0.39512590741085435,36766,0.5797864791131156,0.4675001946944006,0.5324998053055994,0.6373983739837399,0.6230432060112712,0.3808356071334001,0.5007296902870115
Santa Barbara County,06083,2013,69037,1074,0,,1.5556875298752844,,"Santa Barbara County, California",6175,3076,3099,2654,814,1840,43766,16149,27617,62779,84821,43139,86554,53473,33081,74579,67141,141720,427288,74579,67141,27828,0.3731345284865713,37710,0.5839721254355401,0.47375811459215356,0.5262418854078464,0.693293142426526,0.6310149431065211,0.3822007070730411,0.5018623481781377
Santa Barbara County,06083,2014,69624,1085,0,,1.5583706767781225,,"Santa Barbara County, California",6315,3090,3225,2444,859,1585,45061,16493,28568,63409,86209,43822,85282,52595,32687,74300,67728,142028,431555,74300,67728,26699,0.35934051144010765,38252,0.5861477168250077,0.47686371701354663,0.5231362829864534,0.6485270049099836,0.6339850424979472,0.3832813489364696,0.5106888361045131
Santa Barbara County,06083,2015,70210,1022,0,,1.4556331006979064,,"Santa Barbara County, California",6575,3198,3377,2575,749,1826,45677,16612,29065,63985,88196,44412,85008,52157,32851,74083,68630,142713,435850,74083,68630,25725,0.34724565689834375,38695,0.5828525809998645,0.48089522328028983,0.5191047767197102,0.709126213592233,0.6363158701315761,0.3864459815546772,0.5136121673003802
Santa Barbara County,06083,2016,70797,986,0,,1.3927143805528484,,"Santa Barbara County, California",6565,3234,3331,2643,758,1885,46235,17216,29019,65161,89933,45645,84619,51869,32750,74440,68611,143051,439395,74440,68611,24636,0.330951101558302,39135,0.5883989114582551,0.47962614731808934,0.5203738526819106,0.7132046916382898,0.6276413972099059,0.387028917855328,0.5073876618431074
Santa Barbara County,06083,2017,71384,917,0,,1.2846015913930293,,"Santa Barbara County, California",6993,3476,3517,2571,837,1734,47108,17352,29756,68023,93811,48235,83964,52105,31859,75308,68707,144015,442996,75308,68707,24052,0.3193817389918734,38871,0.5833420874915585,0.47708224837690516,0.5229177516230948,0.6744457409568262,0.6316549206079647,0.3794364251345815,0.5029315029315029
Santa Clara County,06085,2010,255906,5578,0,,2.1797066110212344,,"Santa Clara County, California",172668,100980,71688,16315,5629,10686,115563,52278,63285,86850,111760,58959,279664,188663,91001,353399,243348,596747,1739396,353399,243348,146470,0.41446070871734214,110993,0.4687006460875808,0.4077909063640035,0.5922090936359965,0.6549800796812749,0.5476233742633888,0.3253940442817095,0.4151782611717284
Santa Clara County,06085,2011,260273,5130,0,,1.9710073653433124,,"Santa Clara County, California",177008,103721,73287,15837,5504,10333,115999,50271,65728,89064,115209,60738,277486,186114,91372,351897,247755,599652,1762754,351897,247755,142286,0.40433990627939426,112744,0.46724548788826953,0.4131646354885834,0.5868353645114166,0.6524594304476858,0.5666255743583997,0.329285081049134,0.4140321341408298
Santa Clara County,06085,2012,264641,4329,0,,1.635800952989144,,"Santa Clara County, California",181982,106447,75535,16312,5535,10777,116768,48212,68556,90747,116749,61822,275883,184694,91189,351460,252995,604455,1788393,351460,252995,136489,0.3883486029704661,116902,0.4736537160314251,0.41855059516423887,0.5814494048357611,0.6606792545365375,0.5871129076459304,0.3305350456534111,0.4150685232605423
Santa Clara County,06085,2013,269008,3811,0,,1.4166864925950158,,"Santa Clara County, California",185318,108625,76693,16668,5827,10841,118552,47351,71201,91702,118242,61853,274288,181502,92786,350367,259010,609377,1812208,350367,259010,128591,0.3670180125411354,121738,0.4806876781779845,0.4250406562768204,0.5749593437231796,0.650407967362611,0.6005887711721438,0.33827947267106107,0.41384539008623017
Santa Clara County,06085,2014,273375,3602,0,,1.3176040237768634,,"Santa Clara County, California",191750,112276,79474,16824,5568,11256,120343,47357,72986,93854,121319,64048,270848,177587,93261,350103,264611,614714,1841569,350103,264611,120976,0.34554402561531894,125995,0.486777290551896,0.43046197093282407,0.569538029067176,0.6690442225392297,0.60648313570378,0.3443296609168242,0.41446675358539764
Santa Clara County,06085,2015,277743,3133,0,,1.128021228257778,,"Santa Clara County, California",198384,116162,82222,16844,5561,11283,120926,47448,73478,96310,123331,66154,269858,176141,93717,352836,268627,621463,1868149,352836,268627,114927,0.3257235656225555,127722,0.48673986196804153,0.4322493857236875,0.5677506142763125,0.6698527665637616,0.6076278054347287,0.34728264494660155,0.41445882732478423
Santa Clara County,06085,2016,282110,2806,0,,0.9946474779341392,,"Santa Clara County, California",205361,120553,84808,16850,5240,11610,120550,47547,73003,101173,127842,71248,268393,173366,95027,354255,272324,626579,1885056,354255,272324,109804,0.3099575164782431,129630,0.4876149636066129,0.4346203750843868,0.5653796249156132,0.6890207715133532,0.605582745748652,0.35405915951608274,0.41297033029640484
Santa Clara County,06085,2017,286477,2800,0,,0.9773908551122777,,"Santa Clara County, California",211620,125564,86056,16756,5383,11373,120017,47934,72083,106761,135113,77588,265262,171774,93488,358864,271587,630451,1911226,358864,271587,107988,0.30091622453074146,128185,0.48418106411428313,0.43078209091586817,0.5692179090841318,0.678741943184531,0.600606580734396,0.3524364590480355,0.406653435403081
Santa Cruz County,06087,2010,40126,765,0,,1.906494542192095,,"Santa Cruz County, California",3332,2062,1270,815,291,524,19032,7963,11069,65253,88049,40822,68555,44601,23954,55878,37924,93802,256901,55878,37924,25815,0.46198861806077524,21451,0.5937828710623927,0.4042984158120296,0.5957015841879704,0.6429447852760736,0.5815994115174443,0.3494128801692072,0.38115246098439376
Santa Cruz County,06087,2011,40589,682,0,,1.6802581980339502,,"Santa Cruz County, California",3583,2138,1445,786,195,591,19545,7912,11633,66030,88996,41590,67824,44457,23367,55702,38132,93834,259402,55702,38132,24900,0.4470216509281534,21884,0.5970914845433958,0.40637721934480037,0.5936227806551996,0.7519083969465649,0.5951905858275773,0.34452406227883936,0.40329332961205694
Santa Cruz County,06087,2012,41052,626,0,,1.524895254798792,,"Santa Cruz County, California",3662,2162,1500,888,238,650,20074,7914,12160,66571,90752,43366,66656,43709,22947,54897,38413,93310,262340,54897,38413,23728,0.43222762628194616,22090,0.5957389428263214,0.4116707748365663,0.5883292251634337,0.7319819819819819,0.605758692836505,0.3442600816130581,0.4096122337520481
Santa Cruz County,06087,2013,41516,480,0,,1.1561807495905194,,"Santa Cruz County, California",3509,2103,1406,856,267,589,20039,7542,12497,66519,91118,41911,67012,44259,22753,55007,38497,93504,264808,55007,38497,22735,0.4133110331412366,22938,0.6178585858585859,0.411715006844627,0.5882849931553731,0.6880841121495327,0.6236339138679575,0.3395362024711992,0.4006839555428897
Santa Cruz County,06087,2014,41979,488,0,,1.1624860049072154,,"Santa Cruz County, California",3684,2112,1572,854,265,589,20493,7454,13039,66923,92997,42590,67021,43995,23026,54749,39470,94219,267203,54749,39470,21742,0.39712140861020295,24022,0.6299035032515209,0.41891762807926214,0.5810823719207379,0.689695550351288,0.6362660420631435,0.34356395756553915,0.42671009771986973
Santa Cruz County,06087,2015,42442,482,0,,1.1356674991753453,,"Santa Cruz County, California",3610,2060,1550,831,343,488,21257,7204,14053,67256,92425,43501,66835,44089,22746,54628,40174,94802,269278,54628,40174,20401,0.3734531741963828,24416,0.6276122664061897,0.4237674310668551,0.5762325689331449,0.5872442839951865,0.6610998729830173,0.3403306650706965,0.4293628808864266
Santa Cruz County,06087,2016,42905,412,0,,0.9602610418366156,,"Santa Cruz County, California",3360,1928,1432,780,353,427,21402,7679,13723,70088,95685,45292,67197,43965,23232,54853,40209,95062,270931,54853,40209,19587,0.3570816546041237,23759,0.6124242814795721,0.42297658370326735,0.5770234162967327,0.5474358974358975,0.6412017568451547,0.34572972007678915,0.4261904761904762
Santa Cruz County,06087,2017,43368,407,0,,0.9384799852425753,,"Santa Cruz County, California",3610,2111,1499,751,365,386,21458,8226,13232,73663,99976,45105,67535,45211,22324,56992,38544,95536,273263,56992,38544,19659,0.3449431499157777,23307,0.6292556494505791,0.40345000837380673,0.5965499916261933,0.5139813581890812,0.6166464721782086,0.33055452728215,0.4152354570637119
Shasta County,06089,2010,25069,857,0,,3.4185647612589256,,"Shasta County, California",1264,749,515,327,139,188,3694,2004,1690,43944,55509,27058,61053,41327,19726,45574,23526,69100,176906,45574,23526,17603,0.3862509325492605,13175,0.5986459469283897,0.3404630969609262,0.6595369030390738,0.5749235474006116,0.4574986464537087,0.3230963261428595,0.4074367088607595
Shasta County,06089,2011,25358,881,0,,3.4742487577884695,,"Shasta County, California",1297,692,605,340,131,209,3584,1970,1614,44058,55785,27072,61208,40947,20261,45151,23996,69147,177231,45151,23996,17399,0.385351376492215,13655,0.6092990049529249,0.34702879372930134,0.6529712062706987,0.6147058823529412,0.45033482142857145,0.33101882106914127,0.4664610639938319
Shasta County,06089,2012,25647,852,0,,3.3220259679494677,,"Shasta County, California",1310,671,639,316,143,173,3743,2125,1618,44396,55793,29021,60869,40337,20532,44792,24088,68880,177693,44792,24088,16733,0.3735711734238257,13942,0.6175037647267251,0.3497096399535424,0.6502903600464576,0.5474683544303798,0.43227357734437616,0.3373145607780644,0.48778625954198473
Shasta County,06089,2013,25936,796,0,,3.069093152375077,,"Shasta County, California",1264,700,564,280,127,153,3963,1957,2006,44651,55401,29678,60634,39937,20697,44252,24728,68980,177966,44252,24728,15931,0.3600063273976317,14246,0.6079201160706665,0.3584807190489997,0.6415192809510003,0.5464285714285714,0.5061821852132223,0.3413431408120856,0.4462025316455696
Shasta County,06089,2014,26225,668,0,662,2.5471877979027644,2.5243088655862724,"Shasta County, California",1202,660,542,284,110,174,4212,1994,2218,44556,56652,29516,60197,39360,20837,43687,25274,68961,178520,43687,25274,14886,0.34074209719138415,15053,0.6233900691597299,0.3664970055538638,0.6335029944461362,0.6126760563380281,0.52659069325736,0.34614681794773827,0.4509151414309484
Shasta County,06089,2015,26514,651,0,,2.45530663045938,,"Shasta County, California",1279,690,589,373,97,276,4592,2014,2578,44620,56911,29731,59953,38862,21091,43331,26044,69375,178942,43331,26044,13945,0.32182502134730334,15204,0.6103327847135803,0.37540900900900903,0.624590990990991,0.739946380697051,0.561411149825784,0.35179223725251446,0.46051602814698983
Shasta County,06089,2016,26803,711,0,,2.652688131925531,,"Shasta County, California",1303,679,624,421,102,319,4810,2011,2799,45582,58052,31192,59943,38843,21100,43292,26421,69713,179228,43292,26421,13851,0.31994363854753766,15234,0.5995277449822904,0.378996743792406,0.621003256207594,0.7577197149643705,0.5819126819126819,0.35200106768096356,0.47889485801995396
Shasta County,06089,2017,27092,659,0,,2.4324523844677395,,"Shasta County, California",1482,684,798,531,164,367,4735,1990,2745,47258,61338,31150,60686,39646,21040,44095,26391,70486,178919,44095,26391,14111,0.32001360698491893,15299,0.6032728706624606,0.37441477740260476,0.6255852225973952,0.6911487758945386,0.5797254487856388,0.34670269913983454,0.5384615384615384
Sierra County,06091,2010,417,10,0,,2.3980815347721824,,"Sierra County, California",5,5,0,16,16,0,100,47,53,52950,62426,16125,1316,1083,233,1151,286,1437,3366,1151,286,363,0.315377932232841,120,0.4444444444444444,0.1990257480862909,0.8009742519137091,0,0.53,0.1770516717325228,0
Sierra County,06091,2011,416,8,0,,1.9230769230769231,,"Sierra County, California",2,2,0,10,10,0,69,24,45,50308,56968,15338,1247,984,263,1020,308,1328,3277,1020,308,283,0.2774509803921569,162,0.5382059800664452,0.2319277108433735,0.7680722891566265,0,0.6521739130434783,0.21090617481956697,0
Sierra County,06091,2012,415,13,0,13,3.132530120481928,3.132530120481928,"Sierra County, California",2,2,0,7,7,0,69,26,43,42500,51970,16818,1260,983,277,1018,320,1338,3163,1018,320,310,0.3045186640471513,174,0.6541353383458647,0.23916292974588937,0.7608370702541106,0,0.6231884057971014,0.21984126984126984,0
Sierra County,06091,2013,415,5,0,5,1.2048192771084338,1.2048192771084338,"Sierra County, California",1,1,0,0,0,0,71,33,38,39009,42161,17400,1157,931,226,975,278,1253,3127,975,278,328,0.3364102564102564,145,0.6196581196581197,0.22186751795690343,0.7781324820430966,,0.5352112676056338,0.19533275713050993,0
Sierra County,06091,2014,414,6,0,6,1.4492753623188406,1.4492753623188406,"Sierra County, California",2,2,0,0,0,0,78,34,44,43107,52411,17850,1185,926,259,978,313,1291,3019,978,313,277,0.2832310838445808,191,0.7262357414448669,0.24244771494965142,0.7575522850503486,,0.5641025641025641,0.21856540084388185,0
Sierra County,06091,2015,413,7,0,,1.694915254237288,,"Sierra County, California",0,0,0,0,0,0,74,42,32,42833,52375,17552,1147,918,229,981,271,1252,3021,981,271,244,0.24872579001019368,176,0.7652173913043478,0.21645367412140576,0.7835463258785943,,0.43243243243243246,0.1996512641673932,
Sierra County,06091,2016,412,7,0,,1.6990291262135921,,"Sierra County, California",0,0,0,0,0,0,90,45,45,43984,52750,30208,1146,954,192,1024,251,1275,2931,1024,251,265,0.2587890625,149,0.7129186602870813,0.19686274509803922,0.8031372549019608,,0.5,0.16753926701570682,
Sierra County,06091,2017,411,10,0,,2.4330900243309004,,"Sierra County, California",0,0,0,0,0,0,124,56,68,44190,46641,32176,1059,892,167,963,245,1208,2885,963,245,295,0.3063343717549325,142,0.5892116182572614,0.20281456953642385,0.7971854304635762,,0.5483870967741935,0.15769593956562794,
Siskiyou County,06093,2010,6876,141,0,,2.050610820244328,,"Siskiyou County, California",187,98,89,177,88,89,1261,641,620,36981,44980,24160,17358,11578,5780,13098,6999,20097,44690,13098,6999,4826,0.36845319896167356,3713,0.5928468784927351,0.348260934467831,0.651739065532169,0.5028248587570622,0.4916732751784298,0.3329876713907132,0.47593582887700536
Siskiyou County,06093,2011,6945,173,0,,2.4910007199424045,,"Siskiyou County, California",186,83,103,181,78,103,1296,669,627,37865,45665,24312,17029,11302,5727,12823,6959,19782,44687,12823,6959,4796,0.3740154410044451,3717,0.5901873610670054,0.35178445051056517,0.6482155494894348,0.569060773480663,0.4837962962962963,0.33630864995008514,0.553763440860215
Siskiyou County,06093,2012,7013,168,0,,2.395551119349779,,"Siskiyou County, California",187,79,108,185,68,117,1341,695,646,37948,45927,24219,16714,11081,5633,12602,6983,19585,44673,12602,6983,4537,0.36002221869544515,3763,0.5934395205803501,0.3565483788613735,0.6434516211386265,0.6324324324324324,0.4817300521998509,0.33702285509154,0.5775401069518716
Siskiyou County,06093,2013,7082,198,0,,2.795820389720418,,"Siskiyou County, California",184,72,112,221,93,128,1306,663,643,37709,46915,23561,16536,10726,5810,12180,7237,19417,44503,12180,7237,4249,0.3488505747126437,4004,0.6071266110689917,0.37271463150847195,0.627285368491528,0.579185520361991,0.49234303215926495,0.35135462022254477,0.6086956521739131
Siskiyou County,06093,2014,7151,177,0,,2.4751782967417144,,"Siskiyou County, California",203,89,114,240,111,129,1429,719,710,37495,48139,22840,16331,10759,5572,12228,7152,19380,44261,12228,7152,4070,0.3328426561988878,3994,0.6146506617420745,0.3690402476780186,0.6309597523219814,0.5375,0.49685094471658503,0.3411915987998285,0.5615763546798029
Siskiyou County,06093,2015,7219,214,0,,2.9643995013159716,,"Siskiyou County, California",212,94,118,241,118,123,1524,733,791,37170,47303,23207,16030,10696,5334,12199,6934,19133,43895,12199,6934,3908,0.32035412738749075,3804,0.6045772409408773,0.36241049495635813,0.6375895050436419,0.5103734439834025,0.5190288713910761,0.3327510917030568,0.5566037735849056
Siskiyou County,06093,2016,7288,173,0,,2.3737650933040615,,"Siskiyou County, California",152,78,74,282,153,129,1565,740,825,38524,50558,24118,15886,10608,5278,12123,6922,19045,43668,12123,6922,3607,0.2975336137919657,3762,0.5954415954415955,0.3634549750590706,0.6365450249409293,0.4574468085106383,0.5271565495207667,0.3322422258592471,0.4868421052631579
Siskiyou County,06093,2017,7357,196,0,,2.664129400570885,,"Siskiyou County, California",143,69,74,294,187,107,1598,737,861,40884,51511,26042,15779,10828,4951,12457,6561,19018,43530,12457,6561,3631,0.2914827004896845,3508,0.5838881491344874,0.34498895782942474,0.6550110421705753,0.36394557823129253,0.5387984981226533,0.3137714684073769,0.5174825174825175
Solano County,06095,2010,52110,3063,0,,5.877950489349453,,"Solano County, California",17229,12466,4763,20977,10767,10210,22724,12876,9848,68409,84548,43357,72147,52210,19937,91447,47564,139011,410042,91447,47564,40764,0.44576640020995767,25726,0.5651333421202935,0.3421599729517808,0.6578400270482192,0.4867235543690709,0.4333744059144517,0.27633858649701304,0.27645249288989493
Solano County,06095,2011,52865,2882,0,,5.451622056180838,,"Solano County, California",17300,12188,5112,21204,10294,10910,23338,13131,10207,69914,86010,44243,71104,51516,19588,90365,48947,139312,411620,90365,48947,38402,0.4249654180268909,26377,0.5600925807958551,0.35134805329045593,0.6486519467095441,0.5145255612148651,0.437355386065644,0.275483798379838,0.2954913294797688
Solano County,06095,2012,53619,2541,0,,4.73899177530353,,"Solano County, California",17908,12316,5592,21127,10013,11114,24011,12587,11424,69006,85297,43606,71351,50855,20496,88674,51621,140295,414209,88674,51621,35760,0.40327491711211855,28005,0.5620446745740262,0.3679461135464557,0.6320538864535443,0.5260567046906802,0.4757819332805797,0.2872559599725302,0.31226267589903955
