city_name,year,entity_id,police_total,street_lighting,public_safety_exp,total_expend_gov,total_expend_prop,total_gov_rev,total_prop_rev,state_intergov,fed_intergov,county_intergov,transport_expend,public_transit,housing,total_fines_rev,penalties_rev,vehicle_fines,parks_and_rec,libraries,health_expend,culture_expend,total_expend,total_rev,own_source_rev,fines_share,vehicle_fines_share,parksrec_share,health_share,police_share,housing_share,libraries_share,culture_share,GEOID,NAMELSAD,GEOID_CTY,CTY_NAME,CTY_NAME_FULL,geometry,NAME,total_pop,his,nha,nhaian,nhb,nhmixed,nhnh,nhsor,nhw,pnhw,pnhb,phis,papi
Albany,2010,1131,4937168,0,9264588,,,11411020,13513933,1389815,276791,153198,5175308,0,0,271499,,,,,,,25462526,24924953,9591216,0.028307046781138073,,,,0.19389937981801178,0,,,0600674,Albany city,06001,Alameda,Alameda County,"c(-122.301721784467, 37.8897012334949)","Albany city, California",17921,1550,5374,10,566,759,15,66,9581,0.5346241839183081,0.03158305898108364,0.08649070922381563,0.30070866581105965
Albany,2009,1131,6086203,0,12287610,,,11312349,19713719,2069094,2121495,79672,6265118,0,0,275105,,,,,,,35235308,31026068,7042088,0.039065828203226086,,,,0.17273023411630176,0,,,0600674,Albany city,06001,Alameda,Alameda County,"c(-122.301721784467, 37.8897012334949)","Albany city, California",15916,1394,4338,35,397,500,38,92,9122,0.5731339532545866,0.024943453128926867,0.0875848203066097,0.2749434531289269
Albany,2008,1131,5248169,0,9535883,,,11537187,25751403,1167737,281043,59740,5813339,0,0,268989,,,,,,,23678498,37288590,10028667,0.026822009345808372,,,,0.22164281704016867,0,,,0600674,Albany city,06001,Alameda,Alameda County,"c(-122.301721784467, 37.8897012334949)",,,,,,,,,,,,,,
Albany,2007,1131,5099025,0,9283473,,,11623160,12562482,1667220,178639,18440,4012287,0,0,188960,,,,,,,21694843,24185642,9758861,0.019362915405804017,,,,0.23503396636703017,0,,,0600674,Albany city,06001,Alameda,Alameda County,"c(-122.301721784467, 37.8897012334949)",,,,,,,,,,,,,,
Albany,2006,1131,5394180,31488,10031629,,,10670567,10519406,937216,128670,18440,3636152,0,0,153709,,,,,,,20385760,21189973,9586241,0.016034335043318856,,,,0.26460529310656067,0,,,0600674,Albany city,06001,Alameda,Alameda County,"c(-122.301721784467, 37.8897012334949)",,,,,,,,,,,,,,
Albany,2005,1131,3860602,32573,7285693,,,9919335,17742438,1709613,277098,17903,3254898,0,0,216450,,,,,,,21182759,27661773,7914721,0.02734777385077756,,,,0.18225208529257214,0,,,0600674,Albany city,06001,Alameda,Alameda County,"c(-122.301721784467, 37.8897012334949)",,,,,,,,,,,,,,
Albany,2004,1131,3545083,28673,6664002,,,9002557,11047237,1421892,409941,17903,4161772,0,0,281592,,,,,,,18336839,20049794,7152821,0.03936796405222499,,,,0.1933311951967294,0,,,0600674,Albany city,06001,Alameda,Alameda County,"c(-122.301721784467, 37.8897012334949)",,,,,,,,,,,,,,
Albany,2003,1131,3387000,38274,6687557,,,8316025,17525702,2225990,1059384,17903,2406898,0,0,333702,,,,,,,17926109,25841727,5012748,0.06657067141615737,,,,0.1889422852443885,0,,,0600674,Albany city,06001,Alameda,Alameda County,"c(-122.301721784467, 37.8897012334949)",,,,,,,,,,,,,,
Alhambra,2021,1132,27175898,1308725,47953575,86908161,50044346,101297077,48129458,5193347,4922512,0,8239349,1992603,633470,2160396,,2144076,5586961,2617589,365299,8204550,136952507,149426535,91181218,0.02369343212765594,0.02351444789868896,0.04079487935186174,0.002667340730024022,0.19843300860494653,0.004625472098878774,0.01911311488441756,0.059907994236279294,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",83174,29702,41985,235,1677,1497,336,157,7585,0.09119436362324765,0.0201625507971241,0.35710678817899827,0.508824873157477
Alhambra,2020,1132,27973106,1266390,47848062,88504136,49268832,85295557,48321522,4932261,,,7211426,2044856,152173,1871157,,1850532,5676525,2830621,136,8507146,137772968,133617079,,,,0.041202023026752244,9.871312346265198e-7,0.20303769604498903,0.0011045200100501572,0.020545547077130546,0.061747570103882786,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",84509,29456,43649,355,1867,1342,250,119,7471,0.08840478528914081,0.022092321527884606,0.34855459181862286,0.5194594658557077
Alhambra,2019,1132,25829545,1177359,44895201,83322172,46025037,92355928,48045858,5160249,,,10492546,2194532,420228,2556283,,2473156,5895372,2745129,23368,8640501,129347209,140401786,,,,0.04557788332332706,1.8066102995697417e-4,0.19969155267973351,0.003248837012014693,0.021222947299929757,0.06680083062325681,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",84647,30411,43080,245,1717,1332,211,150,7501,0.08861507200491453,0.020284239252424775,0.35926849149999407,0.5114298203125923
Alhambra,2018,1132,24882925,1148215,43734408,85174680,46992149,87689462,46930089,3842602,,,9689802,2353376,795781,2502851,1427,2484328,5568517,2674427,131,8242944,132166829,134619551,,,,0.0421324854513987,9.91171544260928e-7,0.18826906257999124,0.006021034218805386,0.020235236180176495,0.062367721631575196,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",84974,30506,43198,258,1663,1387,247,33,7682,0.09040412361428202,0.019570692211735356,0.3590039306140702,0.5112740367641867
Alhambra,2017,1132,23800765,1140842,41892773,77784459,46699571,75891170,45422153,2980853,432359,39295,8259893,3151579,539110,2590018,,2547546,5312151,2565819,1052,7877970,124484030,121313323,72438663,0.03575463561496158,0.03516831888517876,0.04267335336106969,8.450883217710738e-6,0.19119532842887557,0.004330756322718665,0.02061163186956592,0.06328498523063561,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",85168,32061,42754,284,1386,1103,223,33,7324,0.08599473980837874,0.016273717828292317,0.3764442043960173,0.5046144091677626
Alhambra,2016,1132,25941842,1814108,43573506,,,46837770,69155905,3314557,2064455,42354,8740717,2342839,1123334,2955998,,,,,,,108343335,115993675,41416404,0.07137263775966643,,,,0.23944105098850796,0.010368279691593396,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",84866,31289,42796,259,1494,1153,106,47,7722,0.09099050267480499,0.017604223128225672,0.3686871067329673,0.5055263592015649
Alhambra,2015,1132,27241741,1930319,44625064,,,44310212,65740225,4278585,2869409,10753,13195613,2480311,908362,3232528,,,,,,,109917450,110050437,37151465,0.0870094355633082,,,,0.2478381821994597,0.008264038148628812,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",84782,30408,42813,126,1264,1114,145,211,8701,0.10262791630298884,0.0149088249864358,0.3586610365407752,0.5066877403222382
Alhambra,2014,1132,24779623,1897181,41859073,,,43525800,72598232,4218099,1492073,136740,13870502,3752667,1410771,2677056,,,,,,,103582948,116124032,37678888,0.07104923053992464,,,,0.2392249253226506,0.01361972242767217,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",84400,29801,43484,138,1120,1074,99,192,8492,0.10061611374407584,0.013270142180094787,0.3530924170616114,0.5163862559241706
Alhambra,2013,1132,24069360,1690360,40798661,,,41302594,64790910,3446110,3830318,485138,9954435,2978453,1461721,2855859,,,,,,,97183071,106093504,33541028,0.08514524361030318,,,,0.24767029640378416,0.015040901516684939,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",83799,29214,43283,84,1148,935,53,222,8860,0.1057291853124739,0.013699447487440184,0.34861991193212327,0.5171422093342403
Alhambra,2012,1132,24061018,1811513,40397070,,,36872869,69134406,3965237,7018992,757052,12041001,3010255,3518077,3121785,,,,,,,98469597,106007275,25131588,0.12421757829230688,,,,0.2443497153745841,0.03572754542704181,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",83513,28197,43983,125,1338,819,41,189,8821,0.10562427406511561,0.01602145773711877,0.3376360566618371,0.5271514614491157
Alhambra,2011,1132,23303618,1911336,39369482,,,35205556,68373649,3874877,4835426,1032888,13041912,2327981,1046932,2820099,,,,,,,96058984,103579205,25462365,0.11075557985285342,,,,0.2425969652146227,0.010898845234507164,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",83301,27891,44324,142,1217,849,99,262,8517,0.10224367054417113,0.014609668551397942,0.33482191090142976,0.5332829137705429
Alhambra,2010,1132,23042195,2026936,39897782,,,33818694,66330407,5343470,4135270,673651,11348408,3776256,1537253,2928907,,,,,,,95024160,100149101,23666303,0.1237585355008765,,,,0.24248775258839436,0.016177496333564013,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",83389,28420,43899,157,999,692,99,20,9103,0.10916307906318579,0.011979997361762343,0.3408123373586444,0.5276235474702898
Alhambra,2009,1132,23098367,2076549,39057037,,,36044141,52365775,5201078,3118682,0,10085273,2152183,1378638,2600799,,,,,,,96627185,88409916,27724381,0.09380909171606032,,,,0.23904625804839497,0.01426759974431626,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)","Alhambra city, California",84959,29651,42595,261,1167,1100,130,122,9933,0.11691521792864794,0.013736037382737556,0.34900363704845866,0.5028896291152203
Alhambra,2008,1132,22531218,2219128,39466853,,,36427801,52853342,4887909,3260782,0,11732944,2859632,893029,1903341,,,,,,,93967566,89281143,28279110,0.06730554815904743,,,,0.23977654162075454,0.009503587652786494,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)",,,,,,,,,,,,,,
Alhambra,2007,1132,20888045,2020763,35753865,,,36886068,56473467,5680600,7557764,0,9239122,2580915,0,1792816,,,,,,,97292413,93359535,23647704,0.07581353352528432,,,,0.21469346227439132,0,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)",,,,,,,,,,,,,,
Alhambra,2006,1132,19923370,1957794,34536765,,,34378565,55572682,5295585,3723382,0,8949354,1791131,1369399,1951910,,,,,,,81236907,89951247,25359598,0.07696928003353996,,,,0.2452502284460436,0.016856857930349318,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)",,,,,,,,,,,,,,
Alhambra,2005,1132,19088757,2214683,32862469,,,34347787,44427328,5340956,3202471,1586493,8142354,1800210,1681558,1851918,,,,,,,80458365,78775115,24217867,0.07646907962621151,,,,0.23725012309161392,0.02089972869819067,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)",,,,,,,,,,,,,,
Alhambra,2004,1132,16994274,2266351,29359661,,,30477149,42810612,10048481,3474409,1281286,10851977,1977440,773286,1767638,,,,,,,72809109,73287761,15672973,0.112782558867421,,,,0.23340862473677573,0.010620731535116026,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)",,,,,,,,,,,,,,
Alhambra,2003,1132,16820228,2258440,29392912,,,30351129,38653968,7346925,2289222,1479932,7906562,1790633,482031,1439289,,,,,,,69613978,69005097,19235050,0.07482637164967078,,,,0.24162141689417604,0.0069243421199116076,,,0600884,Alhambra city,06037,Los Angeles,Los Angeles County,"c(-118.135504173574, 34.0839875800095)",,,,,,,,,,,,,,
Alturas,2021,1133,1263884,,1627685,2872378,1664292,2630574,1739388,328949,299691,0,808911,,,58415,36975,1240,32573,,0,32573,4536670,4369962,2001934,0.029179283632727152,6.194010391950983e-4,0.007179935944205772,0,0.2785928886165403,,,0.007179935944205772,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2693,591,0,45,114,88,0,0,1855,0.688822874118084,0.04233197177868548,0.2194578536947642,0
Alturas,2020,1133,886774,,1369684,2647801,1769126,3387982,1807696,1142430,,,843144,,,41776,41776,,63735,,0,63735,4416927,5195678,,,,0.014429715501297622,0,0.20076718496819168,,,0.014429715501297622,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2550,377,10,19,72,28,0,0,2044,0.8015686274509803,0.02823529411764706,0.14784313725490197,0.00392156862745098
Alturas,2019,1133,754092,,1199916,3674120,1708186,3303179,1705060,1127886,,,622238,,,62922,62922,,85271,,0,85271,5382306,5008239,,,,0.015842837623873486,0,0.14010574649601862,,,0.015842837623873486,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2567,459,11,52,81,34,0,0,1930,0.7518504090377873,0.031554343591741335,0.17880794701986755,0.004285157771717959
Alturas,2018,1133,824955,,1348664,2759217,1510458,2722799,1665343,264510,,,177375,,,25360,25360,,100374,,0,100374,4269675,4388142,,,,0.02350858086388308,0,0.19321259814857103,,,0.02350858086388308,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2577,322,10,23,84,27,0,0,2111,0.8191695770275514,0.03259604190919674,0.12495149398525417,0.0038804811796662787
Alturas,2017,1133,30000,,1132109,3271632,1975322,3327718,1635471,1393746,0,0,0,,,21064,,,58210,,0,58210,5246954,4963189,1933972,0.01089157443851307,,0.011094055713086106,0,0.0057176030131005535,,,0.011094055713086106,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2613,323,19,22,0,32,0,0,2217,0.8484500574052812,0,0.12361270570225794,0.007271335629544585
Alturas,2016,1133,984617,0,1094018,,,1368907,4392364,908070,533731,0,1715406,0,0,6990,,,,,,,4850095,5761271,-72894,-0.09589266606305046,,,,0.20300983795162775,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2616,306,14,65,0,10,0,0,2221,0.8490061162079511,0,0.11697247706422019,0.005351681957186544
Alturas,2015,1133,1095554,0,1223910,,,1393510,2474968,287844,0,20793,441038,0,0,8980,,,,,,,3522264,3868478,1084873,0.008277466579037362,,,,0.3110368785531124,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2660,344,2,92,0,128,0,0,2094,0.7872180451127819,0,0.1293233082706767,7.518796992481203e-4
Alturas,2014,1133,899502,46000,1063935,,,1394666,1825029,222493,0,0,0,0,0,13359,,,,,,,3066887,3219695,1172173,0.0113967818743479,,,,0.29329479697165234,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2714,371,2,43,13,87,0,0,2198,0.8098747236551216,0.004789977892409728,0.13669859985261607,7.369196757553427e-4
Alturas,2013,1133,845000,267573,1450888,,,1638420,3657463,439106,1654821,0,623000,0,0,10293,,,,,,,4017811,5295883,-455507,-0.022596798731962405,,,,0.2103135264451215,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2762,323,0,91,26,90,0,0,2232,0.8081100651701666,0.00941346850108617,0.1169442433019551,0
Alturas,2012,1133,835000,0,984917,,,1413320,2373841,357911,285394,0,509333,0,0,15146,,,,,,,3391407,3787161,770015,0.019669746693246237,,,,0.24621049611562398,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2792,270,0,104,31,92,0,0,2295,0.8219914040114613,0.011103151862464184,0.09670487106017192,0
Alturas,2011,1133,835619,0,1040558,,,1363374,2140564,223791,304197,0,864977,0,0,10762,,,,,,,3749765,3503938,835386,0.012882667413626755,,,,0.2228456983304287,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2813,195,46,122,37,60,8,0,2345,0.8336295769640952,0.013153217205830075,0.06932100959829364,0.019196587273373623
Alturas,2010,1133,910521,0,1173337,,,1866787,2283415,281735,109594,0,508473,0,0,24084,,,,,,,3675805,4150202,1475458,0.016323067142541503,,,,0.24770655679504217,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2833,314,78,106,41,0,7,0,2287,0.8072714436992587,0.01447229085774797,0.1108365690081186,0.030003529827038473
Alturas,2009,1133,872725,0,1084308,,,1811283,3312195,684466,0,0,560499,0,0,24710,,,,,,,3495870,5123478,1126817,0.021929026629878674,,,,0.24964458060511405,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)","Alturas city, California",2774,247,58,164,30,3,5,0,2267,0.8172314347512617,0.010814708002883922,0.08904109589041095,0.022710886806056235
Alturas,2008,1133,778449,0,903477,,,2385804,5800918,162393,0,0,304234,0,0,17090,,,,,,,5839504,8186722,2223411,0.007686388166650251,,,,0.13330738364080236,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)",,,,,,,,,,,,,,
Alturas,2007,1133,895383,0,1188080,,,1698324,2492795,203107,0,0,294449,0,0,0,,,,,,,3336191,4191119,1495217,0,,,,0.2683848136992157,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)",,,,,,,,,,,,,,
Alturas,2006,1133,959670,0,1158561,,,1330591,1835867,433468,46698,0,397149,0,0,11934,,,,,,,3422701,3166458,850425,0.014032983508245877,,,,0.28038382552259167,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)",,,,,,,,,,,,,,
Alturas,2005,1133,819403,0,993796,,,1106008,2036243,597260,0,0,223356,0,0,11704,,,,,,,3058658,3142251,508748,0.02300549584470111,,,,0.2678962473084601,0,,,0601444,Alturas city,06049,Modoc,Modoc County,"c(-120.551572558143, 41.4897881879338)",,,,,,,,,,,,,,
